asin	fnsku	product_name	fulfillment_center	country_code	longest_side	median_side	shortest_side	measurement_units	weight	weight_units	item_volume	volume_units	product_size_tier	average_quantity_on_hand	average_quantity_pending_removal	estimated_total_item_volume	month_of_charge	storage_utilization_ratio	storage_utilization_ratio_units	base_rate	utilization_surcharge_rate	avg_qty_for_sus	est_vol_for_sus	est_base_msf	est_sus	currency	estimated_monthly_storage_fee	category	eligible_for_inventory_discount	qualifies_for_inventory_discount	total_incentive_fee_amount	breakdown_incentive_fee_amount	average_quantity_customer_orders
B01AK5KUPO	X0016A43C7	DIRODAL S.R.L. CLEAN HANDS Mehrzweck-Set SINGLE - HYGIENE HÄNDE LEBENSMITTEL HANDSCHUHE MAGNETISCH BANK (transparent)	FRA7	DE	21.0	13.2	7.5	centimeters	0.21	kilograms	0.0021	cubic meters	Standard-Size	0.48	0.0	0.001	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0427	0.0	EUR	0.0427	Others	N	N	0.0	--	0.0
B08CTDW96M	X0017DQTU7	Clean Hands Doppel-Set Mehrzweck-Handschuhe mit Magnet, für Lebensmittelverarbeitung, Bäckereien, Lebensmittel, Fleisch und Fisch	FRA7	DE	20.6	13.3	7.4	centimeters	0.33	kilograms	0.002	cubic meters	Standard-Size	1.16	0.0	0.0024	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0999	0.0	EUR	0.0999	Others	N	N	0.0	--	0.0
B002B5FSCC	X001H5LBJJ	Kerbl 18910 Schermesserset Constanta3 Rinder/Pferd Standard, 15/31 Zähne	FRA7	DE	14.8	9.6	1.3	centimeters	0.15	kilograms	2.0E-4	cubic meters	Standard-Size	0.87	0.0	1.0E-4	2024-10	4.1	weeks	42.37	0.0	0.32	1.0E-4	0.0058	0.0	EUR	0.0058	Others	N	N	0.0	--	0.13
B00ZLOSTDU	X001JHJFBL	ROTEN Shouldfix II Schulter- und Armbandage mit Wegfahrsperre und abnehmbarer Ellbogentasche, rechts und links, für Schultern, Bauchfrakturen	FRA7	DE	33.2	20.5	7.9	centimeters	0.39	kilograms	0.0054	cubic meters	Standard-Size	0.13	0.0	7.0E-4	2024-10	4.1	weeks	42.37	0.0	0.13	7.0E-4	0.0294	0.0	EUR	0.0294	Others	N	N	0.0	--	0.0
B000LX4KRA	X001KIJ4QF	TheraBand Widerstandsband-Set, Professional Latex Elastic Bänder für Ober- und Unterkörper und Kerntraining, 1,5 m, Blau & Schwarz, Advanced	FRA7	DE	20.3	13.1	5.3	centimeters	0.18	kilograms	0.0014	cubic meters	Standard-Size	0.26	0.0	4.0E-4	2024-10	4.1	weeks	42.37	0.0	0.26	4.0E-4	0.0154	0.0	EUR	0.0154	Others	N	N	0.0	--	0.0
B000KGOMBC	X001KIMPD9	TheraBand Flexbar FlexBar - Flexibler Übungsstab - Effektives Rehabilitations- und Muskelaufbautraining für Ellenbogen und Handgelenke, Verschiedene Stärken Grün | Mittel, OneSize	FRA7	DE	35.1	5.2	5.1	centimeters	0.5	kilograms	9.0E-4	cubic meters	Standard-Size	3.16	0.0	0.0027	2024-10	4.1	weeks	42.37	0.0	0.48	5.0E-4	0.1159	0.0	EUR	0.1159	Others	N	N	0.0	--	0.23
B00ZUEUDKI	X001LBWEL3	RO+TEN Airstrong Bivalva Bandage mit aufblasbaren Luftpolstern	FRA7	DE	28.0	11.4	7.9	centimeters	0.31	kilograms	0.0025	cubic meters	Standard-Size	0.81	0.0	0.002	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0863	0.0	EUR	0.0863	Others	N	N	0.0	--	0.0
B079D7HJ13	X001QKSYY5	EPOS I Sennheiser GSP 500 Gaming Headset Kopfhörer, Geräuschunterdrückendes Mikrofon, Flip-to-Mute, Ergonomisch, Ohrpolster, Kompatibel mit PC, Mac, PS4 PS5 Xbox Series X Xbox One und Nintendo Switch	FRA7	DE	25.6	22.0	10.1	centimeters	0.93	kilograms	0.0057	cubic meters	Standard-Size	0.1	0.0	6.0E-4	2024-10	4.1	weeks	42.37	0.0	0.1	6.0E-4	0.0234	0.0	EUR	0.0234	Others	N	N	0.0	--	0.0
B00CMBJU92	X001W10E69	Phonocar 3/210 Radioblende, (ISO, für FIAT Panda ab BJ 2012)	FRA7	DE	28.4	13.0	3.4	centimeters	0.06	kilograms	0.0013	cubic meters	Standard-Size	0.68	0.0	9.0E-4	2024-10	4.1	weeks	42.37	0.0	0.16	2.0E-4	0.0361	0.0	EUR	0.0361	Others	N	N	0.0	--	0.0
B00FA2RLX2	X001WCWHRR	Sawyer Mini PointONE Wasserfilter Outdoor Notversorgung enfernt 100% Mikroplastik und 99,99999%* aller Bakterien (Blau)	FRA7	DE	18.1	13.1	6.6	centimeters	0.15	kilograms	0.0016	cubic meters	Standard-Size	1.16	0.0	0.0018	2024-10	4.1	weeks	42.37	0.0	0.03	1.0E-4	0.0749	0.0	EUR	0.0749	Others	N	N	0.0	--	0.03
B0100Y8AMA	X001WPI9KX	FGP Rasier – M. Step® bivalve Knöchelbandage Standard Modell	FRA7	DE	29.46	11.18	9.14	centimeters	0.4	kilograms	0.003	cubic meters	Standard-Size	0.06	0.0	2.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0082	0.0	EUR	0.0082	Others	N	N	0.0	--	0.0
B00WRCNQVE	X001XD078V	Lovibond Phenol Red Photometer 250 pH Tablets	FRA7	DE	10.5	7.5	3.9	centimeters	0.06	kilograms	3.0E-4	cubic meters	Standard-Size	0.06	0.0	0.0	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	8.0E-4	0.0	EUR	8.0E-4	Others	N	N	0.0	--	0.0
B08BX43CDD	X001XRQMK9	2 PHONOCAR 02622 mid bass woofer 10,00 cm 100 mm 4" 50 watt rms 100 watt max impedanz 4 ohm 92 db spl SQL autotürlautsprecher sch	FRA7	DE	28.2	17.3	7.8	centimeters	1.29	kilograms	0.0038	cubic meters	Standard-Size	0.23	0.0	9.0E-4	2024-10	4.1	weeks	42.37	0.0	0.03	1.0E-4	0.0364	0.0	EUR	0.0364	Others	N	N	0.0	--	0.0
B083XGW4DC	X001Y74HOV	Reflecta x33-Scan - Hochwertiger Diascanner und Negativscanner mit 15,3 MP CMOS-Sensor, 5" IPS-Display, automatische und manuelle Farbkorrektur, scannt 35mm Filme und Dias ohne PC	FRA7	DE	27.3	18.1	13.5	centimeters	0.77	kilograms	0.0067	cubic meters	Standard-Size	0.42	0.0	0.0022	2024-10	4.1	weeks	42.37	0.0	0.06	4.0E-4	0.0913	0.0	EUR	0.0913	Others	N	N	0.0	--	0.1
B087MZ1NB1	X001Y7B8R5	Reflecta 66043 Filmspule 8mm / Super 8 5 (127mm)	FRA7	DE	23.6	14.7	3.8	centimeters	0.04	kilograms	0.0013	cubic meters	Standard-Size	0.06	0.0	0.0	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0018	0.0	EUR	0.0018	Others	N	N	0.0	--	0.03
B096N1YH89	X001Y7BFEB	Reflecta x66-Scan, 64560	FRA7	DE	28.2	20.8	13.2	centimeters	1.16	kilograms	0.0077	cubic meters	Standard-Size	0.1	0.0	7.0E-4	2024-10	4.1	weeks	42.37	0.0	0.1	7.0E-4	0.0318	0.0	EUR	0.0318	Others	N	N	0.0	--	0.0
B01MYE5KPS	X001Y7CGLR	Reflecta Film Scanner Super 8 – Normal 8 | Film Digitalisieren in HD | Kein Computer Erforderlich | SD-Karten Speichermedium	FRA7	DE	34.6	22.2	16.0	centimeters	2.08	kilograms	0.0123	cubic meters	Standard-Size	0.06	0.0	8.0E-4	2024-10	4.1	weeks	42.37	0.0	0.03	4.0E-4	0.0336	0.0	EUR	0.0336	Others	N	N	0.0	--	0.0
B0017VFPW4	X001YJ5SSX	Jung Pumpen JP00206 Tauchpumpe U 3 KS 0.32 kW, 4 m Kabel mit Schaltautomatik	FRA7	DE	30.1	22.2	22.0	centimeters	3.88	kilograms	0.0147	cubic meters	Standard-Size	1.55	0.0	0.0223	2024-10	4.1	weeks	42.37	0.0	0.06	9.0E-4	0.9451	0.0	EUR	0.9451	Others	N	N	0.0	--	0.03
B00DVHTWMG	X001YPDWNP	Lupine 842 Batterie mit FastClick Kit, Mittel, Schwarz	FRA7	DE	15.0	5.2	3.39	centimeters	0.08	kilograms	3.0E-4	cubic meters	Standard-Size	0.06	0.0	0.0	2024-10	4.1	weeks	42.37	0.0	0.03	0.0	4.0E-4	0.0	EUR	4.0E-4	Others	N	N	0.0	--	0.03
B07XQWP36F	X001YY0A4P	Blaupunkt BPA1119BT Autoradio, 1 DIN, Bluetooth, USB, Schwarz	FRA7	DE	21.0	15.4	8.6	centimeters	0.64	kilograms	0.0028	cubic meters	Standard-Size	0.13	0.0	4.0E-4	2024-10	4.1	weeks	42.37	0.0	0.13	4.0E-4	0.0152	0.0	EUR	0.0152	Others	N	N	0.0	--	0.0
B09C1RMR1Y	X001YY40ZF	Blaupunkt Frankfurt RCM 82 DAB,1-DIN Autoradio, DAB+, Bluetooth, AUX; USB, SD-Karteneingang, Lenkradfernbedienung, Freisprecheinrichtung, Equalizer, 200 Watt, schwarz	FRA7	DE	22.6	22.5	9.2	centimeters	1.25	kilograms	0.0047	cubic meters	Standard-Size	0.29	0.0	0.0011	2024-10	4.1	weeks	42.37	0.0	0.23	0.0011	0.0448	0.0	EUR	0.0448	Others	N	N	0.0	--	0.06
B0B3JTWF5M	X001YY57QB	Blaupunkt Skagen 400 DAB, 1-DIN Radio, Kurze Einbautiefe, DAB, Bluetooth, schwarz	FRA7	DE	22.5	22.4	9.4	centimeters	1.11	kilograms	0.0047	cubic meters	Standard-Size	0.03	0.0	2.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0065	0.0	EUR	0.0065	Others	N	N	0.0	--	0.0
B08S7MYYL7	X001YY5991	Blaupunkt Milano 200 BT, schwarz, 1-din	FRA7	DE	28.4	22.3	9.5	centimeters	1.6	kilograms	0.006	cubic meters	Standard-Size	0.1	0.0	6.0E-4	2024-10	4.1	weeks	42.37	0.0	0.03	2.0E-4	0.0247	0.0	EUR	0.0247	Others	N	N	0.0	--	0.0
B08S449JSH	X001YY5B7B	Blaupunkt Essen 200 DAB BT	FRA7	DE	28.4	22.1	9.4	centimeters	1.6	kilograms	0.0059	cubic meters	Standard-Size	0.29	0.0	0.0015	2024-10	4.1	weeks	42.37	0.0	0.03	2.0E-4	0.0646	0.0	EUR	0.0646	Others	N	N	0.0	--	0.03
B07XVMBKW4	X001YY5D0L	Blaupunkt 2001018000000 Bremen SQR 46 DAB schwarz	FRA7	DE	22.6	22.5	9.7	centimeters	1.34	kilograms	0.0049	cubic meters	Standard-Size	0.23	0.0	6.0E-4	2024-10	4.1	weeks	42.37	0.0	0.1	5.0E-4	0.027	0.0	EUR	0.027	Others	N	N	0.0	--	0.1
B082VFRSL9	X001Z5ZGRT	Lupine C 14 E-Bike Rücklicht Ø34,9mm 2022 Fahrradbeleuchtung	FRA7	DE	11.1	8.0	6.7	centimeters	0.09	kilograms	6.0E-4	cubic meters	Standard-Size	0.1	0.0	1.0E-4	2024-10	4.1	weeks	42.37	0.0	0.03	0.0	0.0024	0.0	EUR	0.0024	Others	N	N	0.0	--	0.0
B092W77BCM	X001Z5ZJKX	Lupine SL Nano E-Bike Frontlicht mit Lenkerhalterung Ø31,8mm 2022 Fahrradbeleuchtung Schwarz water_resistant	FRA7	DE	14.99	11.0	6.99	centimeters	0.18	kilograms	0.0012	cubic meters	Standard-Size	0.48	0.0	6.0E-4	2024-10	4.1	weeks	42.37	0.0	0.19	2.0E-4	0.0236	0.0	EUR	0.0236	Others	N	N	0.0	--	0.0
B076F8C4GZ	X001Z631LB	Lupine Helmhalterung Piko/Blika Frontclick, Unisex, Erwachsene, Schwarz, glatt	FRA7	DE	20.0	12.0	1.0	centimeters	0.02	kilograms	2.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-10	4.1	weeks	42.37	0.0	0.03	0.0	3.0E-4	0.0	EUR	3.0E-4	Others	N	N	0.0	--	0.0
B07D5CJ1YD	X001Z63HTH	Lupine Rotlicht StvzO Rücklicht	FRA7	DE	16.8	12.6	4.3	centimeters	0.12	kilograms	9.0E-4	cubic meters	Standard-Size	0.06	0.0	1.0E-4	2024-10	4.1	weeks	42.37	0.0	0.03	0.0	0.0025	0.0	EUR	0.0025	Others	N	N	0.0	--	0.0
B0B5GS7VJP	X001ZHEFBZ	Lupine SL Mono Fahrradlampe 700 Lumen + 31,8 mm Schnellspanner	FRA7	DE	9.98	9.98	7.98	centimeters	0.26	kilograms	8.0E-4	cubic meters	Standard-Size	0.26	0.0	2.0E-4	2024-10	4.1	weeks	42.37	0.0	0.03	0.0	0.0087	0.0	EUR	0.0087	Others	N	N	0.0	--	0.0
B09SBPXVBQ	X001ZQIZSP	Focal 1 kit 2 Wege Auditor ASE-165 ASE165 6,5" 165 mm 16,5 cm 60 watt rms 120 watt max mit 2 tieftönern 2 hochtönern 2 Crossover 4 ohm spl, EIN Paar	FRA7	DE	42.4	23.5	11.0	centimeters	2.67	kilograms	0.011	cubic meters	Standard-Size	0.16	0.0	0.0011	2024-10	4.1	weeks	42.37	0.0	0.06	7.0E-4	0.045	0.0	EUR	0.045	Others	N	N	0.0	--	0.06
B074T19RVP	X001ZZB8Q7	Eckerle EE300 Tank-Kondensatpumpe – Geräuscharme Zentrifugalpumpe, 1,5 m Netzkabel, integriertes Rückschlagventil, kompakte Bauweise, max. Fördermenge 200 l/h, für Klimageräte bis 50 kW	FRA7	DE	24.0	17.0	12.0	centimeters	1.8	kilograms	0.0049	cubic meters	Standard-Size	0.71	0.0	0.0033	2024-10	4.1	weeks	42.37	0.0	0.13	6.0E-4	0.1407	0.0	EUR	0.1407	Others	N	N	0.0	--	0.03
B075FB8V4S	X00203FBKR	Volcano Storz & Bickel Classic Verdampfer	FRA7	DE	26.6	25.6	24.9	centimeters	2.47	kilograms	0.017	cubic meters	Standard-Size	0.19	0.0	0.0033	2024-10	4.1	weeks	42.37	0.0	0.13	0.0022	0.1392	0.0	EUR	0.1392	Others	N	N	0.0	--	0.0
B08R3YV55B	X002064WN1	EE400 NEO - Tank-Kondensatpumpe für Klimaanlagen, Heizungen uvm.	FRA7	DE	23.4	11.6	11.2	centimeters	1.67	kilograms	0.003	cubic meters	Standard-Size	0.68	0.0	0.0021	2024-10	4.1	weeks	42.37	0.0	0.06	2.0E-4	0.0874	0.0	EUR	0.0874	Others	N	N	0.0	--	0.0
B0CRLDN7LS	X0020QHK8F	Blaupunkt Hamburg SQM 23 DAB, 1-DIN Autoradio in Youngtimer-Design, Retroradio, Vintageradio DAB+, Bluetooth, Freisprecheinrichtung, 2xUSB, Aux-Eingang, Sub-Out, Variocolour Display, 200W	FRA7	DE	22.7	22.3	9.5	centimeters	1.27	kilograms	0.0048	cubic meters	Standard-Size	0.03	0.0	2.0E-4	2024-10	4.1	weeks	42.37	0.0	0.03	2.0E-4	0.0066	0.0	EUR	0.0066	Others	N	N	0.0	--	0.0
B08P4SWCYK	X0021E0GCX	Garmin Striker Vivid Fischfinder Displaygröße 9 Zoll, Echolot integriertes Chirp, ClearVü und SideVü, einschließlich Geber ja, GT52HW-TM	FRA7	DE	34.3	26.0	20.3	centimeters	2.93	kilograms	0.0181	cubic meters	Standard-Size	0.29	0.0	0.0053	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.223	0.0	EUR	0.223	Others	N	N	0.0	--	0.0
B00NA5WQUO	X0021EVGHH	The Noble Collection Ravenclaw Diadem	FRA7	DE	21.8	21.7	19.5	centimeters	1.02	kilograms	0.0092	cubic meters	Standard-Size	0.32	0.0	0.003	2024-10	4.1	weeks	42.37	0.0	0.1	9.0E-4	0.1262	0.0	EUR	0.1262	Others	N	N	0.0	--	0.0
B08LH4Y37V	X0021JS4TF	Lupine Penta 5700K Stirnlampe	FRA7	DE	12.3	9.4	4.6	centimeters	0.16	kilograms	5.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	7.0E-4	0.0	EUR	7.0E-4	Others	N	N	0.0	--	0.0
B08LGYK3CM	X0021WNEIX	Lupine Penta Stirnlampe 1000 Lumen warmweiß (4500 Kelvin)	FRA7	DE	10.0	10.0	10.0	centimeters	1.0	kilograms	0.001	cubic meters	Standard-Size	0.58	0.0	2.0E-4	2024-10	4.1	weeks	42.37	0.0	0.19	2.0E-4	0.0082	0.0	EUR	0.0082	Others	N	N	0.0	--	0.39
B0BBQK882R	X0021XSDGP	Lupine C14 SP Rückleuchte Sattelstützen-Version m.Bremslicht	FRA7	DE	10.7	10.1	2.7	centimeters	0.06	kilograms	3.0E-4	cubic meters	Standard-Size	0.16	0.0	0.0	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0016	0.0	EUR	0.0016	Others	N	N	0.0	--	0.03
B0CTFMGVSV	X0022DS7GP	Autoradio Sony XAV AX 6050 Monitor DAB HDMi BT Android Apple Wireless WiFi GPS	FRA7	DE	28.0	21.0	20.0	centimeters	2.0	kilograms	0.0118	cubic meters	Standard-Size	0.52	0.0	8.0E-4	2024-10	4.1	weeks	42.37	0.0	0.03	4.0E-4	0.0322	0.0	EUR	0.0322	Others	N	N	0.0	--	0.45
B004CS7R70	X002391EFJ	Eschenbach MaxTV Fernsehbrille	FRA7	DE	16.6	10.8	7.9	centimeters	0.18	kilograms	0.0014	cubic meters	Standard-Size	0.58	0.0	8.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0349	0.0	EUR	0.0349	Others	N	N	0.0	--	0.0
B077HVMXGB	X002394Q31	Einache Augenlupe ESCHENBACH 10x	FRA7	DE	14.1	13.4	4.4	centimeters	0.01	kilograms	8.0E-4	cubic meters	Standard-Size	0.1	0.0	1.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0034	0.0	EUR	0.0034	Others	N	N	0.0	--	0.0
B077HYDJVN	X002399XGV	Uhrmacherlupe ESCHENBACH Master 5x anthrazit - Augenklemm-Lupe für die Uhrenreparartur	FRA7	DE	14.99	12.98	4.98	centimeters	0.02	kilograms	0.001	cubic meters	Standard-Size	0.06	0.0	1.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0027	0.0	EUR	0.0027	Others	N	N	0.0	--	0.0
B07L3GCN5C	X0023AG3QD	Audio-Technica Headshell at HS 6 SV Silber	FRA7	DE	10.2	9.5	5.0	centimeters	0.03	kilograms	5.0E-4	cubic meters	Standard-Size	0.16	0.0	1.0E-4	2024-10	4.1	weeks	42.37	0.0	0.06	0.0	0.0027	0.0	EUR	0.0027	Others	N	N	0.0	--	0.03
B07JLYHFR9	X0023AHAOR	Audio-Technica AT-VM95ML VM95-Serie Stereotonabnehmer, Microlinear Rot	FRA7	DE	10.19	8.4	3.0	centimeters	0.04	kilograms	3.0E-4	cubic meters	Standard-Size	0.06	0.0	0.0	2024-10	4.1	weeks	42.37	0.0	0.03	0.0	4.0E-4	0.0	EUR	4.0E-4	Others	N	N	0.0	--	0.03
B0031MN31W	X0023BVREP	Jung Pumpen Pumpe U 6 K NIRO ES	FRA7	DE	41.5	29.69	25.69	centimeters	6.22	kilograms	0.0317	cubic meters	Standard-Size	0.16	0.0	0.0051	2024-10	4.1	weeks	42.37	0.0	0.03	0.001	0.2166	0.0	EUR	0.2166	Others	N	N	0.0	--	0.0
B07BJFT452	X0023EUCCP	Andis – D-8, Slim-Line Pro Li Kabel/Akku-Trimmer mit wiederaufladbarem T-Blatt – für Männer/Frauen/Kinder mit T-Blade aus Karbonstahl, ohne Schnitte, geringe Reizung und Lithium-Akku – Schwarz	FRA7	DE	23.39	18.6	6.79	centimeters	0.5	kilograms	0.003	cubic meters	Standard-Size	0.29	0.0	9.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0364	0.0	EUR	0.0364	Others	N	N	0.0	--	0.0
B017Y3R882	X0023F0SYB	Andis – D-8, Slim-Line Pro Li Kabel/Akku-Trimmer mit wiederaufladbarer T-Klinge – für Männer/Frauen/Kinder mit Impact-Free-Technologie, Zero Cuts, Low Irritation und Li-Ion Lithium Battery– 300g, Gold	FRA7	DE	25.4	20.4	6.8	centimeters	0.58	kilograms	0.0035	cubic meters	Standard-Size	0.68	0.0	0.0014	2024-10	4.1	weeks	42.37	0.0	0.23	8.0E-4	0.0579	0.0	EUR	0.0579	Others	N	N	0.0	--	0.29
B07PMDC2S1	X0023F1007	Andis HSM ProFoil Plus schwarz	FRA7	DE	26.3	11.5	9.2	centimeters	0.68	kilograms	0.0028	cubic meters	Standard-Size	5.13	0.0	0.0138	2024-10	4.1	weeks	42.37	0.0	0.23	6.0E-4	0.5864	0.0	EUR	0.5864	Others	N	N	0.0	--	0.16
B01M6C4XF7	X0023F1089	Andis, Kabelgebundener/Kabelloser Uspro-Lithium-Betriebener Haarschneider Mit Verstellbarer Klinge – 2 Stunden Laufzeit, Scharfe Hochgeschwindigkeitsklinge – Für Jede Altersgruppe, Silber	FRA7	DE	25.4	20.3	7.0	centimeters	0.75	kilograms	0.0036	cubic meters	Standard-Size	0.1	0.0	2.0E-4	2024-10	4.1	weeks	42.37	0.0	0.06	2.0E-4	0.0099	0.0	EUR	0.0099	Others	N	N	0.0	--	0.03
B0C171KTZN	X0023F41GH	Andis TS-2 ProFoil Lithium Plus Titanfolie Rasierer Next Generation 2023 Jahr	FRA7	DE	27.2	13.3	9.1	centimeters	0.68	kilograms	0.0033	cubic meters	Standard-Size	0.13	0.0	3.0E-4	2024-10	4.1	weeks	42.37	0.0	0.06	2.0E-4	0.0135	0.0	EUR	0.0135	Others	N	N	0.0	--	0.03
B0CKHXZPHR	X0023V4D3R	B-Ware Crunch GPX 500.2 - 2 Kanal Verstärker	FRA7	DE	30.0	26.97	6.99	centimeters	2.3	kilograms	0.0057	cubic meters	Standard-Size	0.42	0.0	0.0022	2024-10	4.1	weeks	42.37	0.0	0.1	5.0E-4	0.0928	0.0	EUR	0.0928	Others	N	N	0.0	--	0.03
B0C6G4B1Z4	X0023V7JFL	Hifonics TSA300R | Aktivsubwoofer 30cm mit Digital-Endstufe	FRA7	DE	49.2	44.6	43.0	centimeters	14.6	kilograms	0.0944	cubic meters	Oversize	0.13	0.0	0.0122	2024-10	4.2	weeks	27.5	0.0	0.13	0.0122	0.33	0.0	EUR	0.33	Others	N	N	0.0	--	0.0
B079T777W9	X00243Y4O7	Globus 8 Elektroden Premium 1 Beutel 5 x 5 + 1 Beutel 5 x 9 für Elektrostimulator Kabel	FRA7	DE	27.0	19.8	1.5	centimeters	0.06	kilograms	8.0E-4	cubic meters	Standard-Size	0.26	0.0	2.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0088	0.0	EUR	0.0088	Others	N	N	0.0	--	0.0
B01F1BF8NG	X0024H273N	LIPOELASTIC Postoperativer Kompressions-BH PI Active	FRA7	DE	21.6	16.6	4.4	centimeters	0.12	kilograms	0.0016	cubic meters	Standard-Size	1.0	0.0	0.0016	2024-10	4.1	weeks	23.11	0.0	1.0	0.0016	0.04	0.0	EUR	0.04	Clothing	N	N	0.0	--	0.0
B081TCJS9X	X0024UMM6R	Eckerle EE600 - Ultra Kompakte Kondensatpumpe Klimaanlage Für Bis Zu 7,5 KW Mit Schweizer Motor, Kondensatpumpe Mit Integriertem Alarm System, Max Durchflussmenge 6 l/h, 230V 50/60Hz 8W	FRA7	DE	20.0	19.0	6.0	centimeters	0.3	kilograms	0.0023	cubic meters	Standard-Size	3.42	0.0	0.007	2024-10	4.1	weeks	42.37	0.0	0.06	1.0E-4	0.2964	0.0	EUR	0.2964	Others	N	N	0.0	--	0.39
B00JVI0SM2	X00259GCEZ	3er Set BellaBambi® original Schröpfgläser | 3 Intensitäten für Massage Beauty Wellness & bei Muskelverspannung | Ideal als Faszien-Massage & Trigger-Punkte | Ganzkörper geeignet | weiß, beere, blau	FRA7	DE	15.75	8.89	6.34	centimeters	0.14	kilograms	9.0E-4	cubic meters	Standard-Size	0.29	0.0	3.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0109	0.0	EUR	0.0109	Others	N	N	0.0	--	0.0
B01LXYFZJY	X00259GD3Z	BELLABAMBI mini trio zitronengelb/orange/rubinrot 1 St	FRA7	DE	12.1	5.4	5.2	centimeters	0.04	kilograms	3.0E-4	cubic meters	Standard-Size	0.13	0.0	0.0	2024-10	4.1	weeks	42.37	0.0	0.03	0.0	0.0019	0.0	EUR	0.0019	Others	N	N	0.0	--	0.0
B00JVI0RUU	X00259J68T	3er Set BellaBambi® original Schröpfgläser | 3 Intensitäten für Massage Beauty Wellness & bei Muskelverspannung | Ideal als Faszien-Massage & Trigger-Punkte | Ganzkörper geeignet | Gelb, Orange, Rot	FRA7	DE	15.7	8.9	6.7	centimeters	0.16	kilograms	9.0E-4	cubic meters	Standard-Size	0.58	0.0	5.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0231	0.0	EUR	0.0231	Others	N	N	0.0	--	0.0
B01KXGDE58	X00259J6WP	3er Set BellaBambi® mini trio Schröpfgläser | 3 Intensitäten für Massage Beauty Wellness & bei Muskelverspannung | Ideal als Faszien-Massage & Trigger-Punkte | Ganzkörper geeignet | Gelb, Orange, Rot	FRA7	DE	12.1	5.5	5.09	centimeters	0.05	kilograms	3.0E-4	cubic meters	Standard-Size	0.35	0.0	1.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0051	0.0	EUR	0.0051	Others	N	N	0.0	--	0.0
B07B421NWL	X0025A9NQD	Magna-Fliesen, transluzente Farben, 100 Stück	FRA7	DE	30.9	22.3	8.3	centimeters	3.48	kilograms	0.0057	cubic meters	Standard-Size	0.1	0.0	2.0E-4	2024-10	4.1	weeks	42.37	0.0	0.03	2.0E-4	0.0078	0.0	EUR	0.0078	Others	N	N	0.0	--	0.1
B0C5KTMTKF	X0025A9X09	Magna Tiles - Xtras Roads 12-delig - Constructiespeelgoed	FRA7	DE	25.5	19.4	4.9	centimeters	0.61	kilograms	0.0024	cubic meters	Standard-Size	0.06	0.0	1.0E-4	2024-10	4.1	weeks	42.37	0.0	0.03	1.0E-4	0.0033	0.0	EUR	0.0033	Others	N	N	0.0	--	0.03
B08BLXRY4M	X0025DV82R	Wandarmatur mit Auslauf Schwenkhahn sehr lang 30cm große Ausladung Wandbatterie	FRA7	DE	32.8	16.2	8.6	centimeters	1.17	kilograms	0.0046	cubic meters	Standard-Size	0.39	0.0	0.0018	2024-10	4.1	weeks	42.37	0.0	0.06	3.0E-4	0.075	0.0	EUR	0.075	Others	N	N	0.0	--	0.0
B08S4596LQ	X001YY5AMR	Blaupunkt Barcelona 200 DAB BT	HAJ1	DE	28.3	22.3	9.5	centimeters	1.61	kilograms	0.006	cubic meters	Standard-Size	1.42	0.0	0.0085	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.361	0.0	EUR	0.361	Others	N	N	0.0	--	0.0
B005J8X21M	X00210XL15	Jung U3KS / U 3 KS 10 m Tauchpumpe Wasserpumpe Schmutzwasserpumpe	HAJ1	DE	34.0	25.0	25.0	centimeters	4.9	kilograms	0.0212	cubic meters	Standard-Size	3.19	0.0	0.0679	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	2.8788	0.0	EUR	2.8788	Others	N	N	0.0	--	0.0
B0BW11YP71	X0021WNEIN	Lupine SL X Bosch BES3 E-Bike Frontlicht StVZO 2800 Lumen + 31.8 mm Lenkerhalter	HAJ1	DE	14.5	9.5	7.0	centimeters	0.3	kilograms	0.001	cubic meters	Standard-Size	0.32	0.0	3.0E-4	2024-10	4.1	weeks	42.37	0.0	0.0	0.0	0.0132	0.0	EUR	0.0132	Others	N	N	0.0	--	0.0
