asin	fnsku	product_name	fulfillment_center	country_code	longest_side	median_side	shortest_side	measurement_units	weight	weight_units	item_volume	volume_units	product_size_tier	average_quantity_on_hand	average_quantity_pending_removal	estimated_total_item_volume	month_of_charge	storage_utilization_ratio	storage_utilization_ratio_units	base_rate	utilization_surcharge_rate	avg_qty_for_sus	est_vol_for_sus	est_base_msf	est_sus	currency	estimated_monthly_storage_fee	category	eligible_for_inventory_discount	qualifies_for_inventory_discount	total_incentive_fee_amount	breakdown_incentive_fee_amount	average_quantity_customer_orders
B01LYNRPUZ	X001LGTQDH	Pacco Da Due Tinte Semipermanenti Per Capelli Da 100ml Crazy Color (Blue Jade)	MXP5	IT	15.8	11.8	4.6	centimeters	0.23	kilograms	9.0E-4	cubic meters	Standard-Size	1.07	0.0	9.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0252	0.0	EUR	0.0252	Others	N	N	0.0	--	0.0
B00THWSRD4	X001LGTSW1	Crazy Color 4 X Crazy Colour Lime Twist By Renbow By Crazy Color - 1100 Gr	MXP5	IT	15.2	8.6	7.9	centimeters	0.49	kilograms	0.001	cubic meters	Standard-Size	1.53	0.47	0.0011	2024-09	8.9	weeks	27.54	0.0	1.07	0.0011	0.0304	0.0	EUR	0.0304	Others	N	N	0.0	--	0.0
B004RODQWY	X001LXLEAN	Renbow Crazy Color Crema Colorante Vegetale per Capelli , Vermillion Red - 100 ml	MXP5	IT	14.5	4.6	4.5	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	2.53	0.0	8.0E-4	2024-09	8.9	weeks	27.54	0.0	0.07	0.0	0.021	0.0	EUR	0.021	Others	N	N	0.0	--	0.0
B003UT7D9O	X001LZWKPJ	Crazy Color Crema Colorante Vegetale per Capelli , Ruby rouge no.66- 100 ml	MXP5	IT	13.5	3.8	3.7	centimeters	0.11	kilograms	2.0E-4	cubic meters	Standard-Size	3.93	0.0	7.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0206	0.0	EUR	0.0206	Others	N	N	0.0	--	0.0
B0BLNFFZ71	X001Q35QHF	2x Garnier Belle Color Colorazione in Crema per Capelli Permanente Azione Nutriente Illuminante Risultato Naturale con Olio di Germe di Grano Colore 111 Biondo Chiarissimo Cenere - 2 Confezioni	MXP5	IT	23.6	15.9	9.5	centimeters	0.39	kilograms	0.0036	cubic meters	Standard-Size	1.87	0.0	0.0067	2024-09	--	--	30.0	0.0	0.0	0.0	0.0	0.0	EUR	0.2	Others	N	N	0.0	--	0.0
B01LX14HA5	X001SH39Y1	Pacco Da Due Tinte Semipermanenti Per Capelli Da 100ml Crazy Color (Nero)	MXP5	IT	15.6	10.3	4.3	centimeters	0.22	kilograms	7.0E-4	cubic meters	Standard-Size	1.2	0.0	8.0E-4	2024-09	8.9	weeks	27.54	0.0	0.37	3.0E-4	0.0229	0.0	EUR	0.0229	Others	N	N	0.0	--	0.0
B072ZZHST6	X001SHABP1	Crazy Color 4 X Crazy Color Renbow Semi-Permanent Hair Colour Cream Dye Box Of Four-Rose Gold - 490 Gr	MXP5	IT	17.8	11.5	8.4	centimeters	0.47	kilograms	0.0017	cubic meters	Standard-Size	2.77	0.23	0.0044	2024-09	8.9	weeks	27.54	0.0	2.53	0.0044	0.1201	0.0	EUR	0.1201	Others	N	N	0.0	--	0.0
B008H4M63U	X001U3HYG7	2 x Crazy Color Semi Permanent Hair Colour Dyes by Renbow 100ml Pine Green 46	MXP5	IT	11.0	8.0	3.0	centimeters	0.25	kilograms	3.0E-4	cubic meters	Standard-Size	1.07	0.0	3.0E-4	2024-09	8.9	weeks	27.54	0.0	0.27	1.0E-4	0.0078	0.0	EUR	0.0078	Others	N	N	0.0	--	0.0
B000AWUC2O	X001XYEWM7	Renbow Crazy Color Emerald Green no. 53 Colorante semipermanente dei capelli	MXP5	IT	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	2.67	0.0	5.0E-4	2024-09	8.9	weeks	27.54	0.0	0.17	0.0	0.013	0.0	EUR	0.013	Others	N	N	0.0	--	0.0
B00I5RV8YM	X0021K383V	Christian Dior, Hypnotic Poison, Eau de Parfum con vaporizzatore, 100 ml	MXP5	IT	10.01	8.89	8.2	centimeters	0.31	kilograms	7.0E-4	cubic meters	Standard-Size	1.0	0.0	7.0E-4	2024-09	--	--	30.0	0.0	0.0	0.0	0.0	0.0	EUR	0.02	Others	N	N	0.0	--	0.0
B07CYZ3R84	X001KGTLK1	Crazy Color GO TOXIC UV crema colorante per capelli semipermanente, 100 ml (confezione da 1)	MXP6	IT	15.4	13.6	3.6	centimeters	0.12	kilograms	8.0E-4	cubic meters	Standard-Size	0.1	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0013	0.0	EUR	0.0013	Others	N	N	0.0	--	0.03
B004RNAR6S	X001KGU3VR	Crazy colore colorazione Semipermanente, 44-Capri Blue - 100 ml	MXP6	IT	13.7	3.7	3.6	centimeters	0.11	kilograms	2.0E-4	cubic meters	Standard-Size	0.07	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	3.0E-4	0.0	EUR	3.0E-4	Others	N	N	0.0	--	0.0
B003UTAIPU	X001KGU9LL	Crazy Color Crema Colorante Vegetale per Capelli , Peacok Blue - 100 ml	MXP6	IT	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.7	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0032	0.0	EUR	0.0032	Others	N	N	0.0	--	0.0
B07CYYQ2JD	X001KGVHZ3	Crazy Color Crema Colorante Semi-Permanente Rebel UV 100 ml	MXP6	IT	14.4	4.2	3.9	centimeters	0.1	kilograms	2.0E-4	cubic meters	Standard-Size	0.2	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.07	0.0	8.0E-4	0.0	EUR	8.0E-4	Others	N	N	0.0	--	0.07
B007U4K414	X001KH5PD7	Renbow Crazy Color No.30 Black Semi-Permanent Cream 100ml	MXP6	IT	15.4	3.9	3.9	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.77	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0044	0.0	EUR	0.0044	Others	N	N	0.0	--	0.03
B003UTE2T8	X001KH6WCF	Crazy Color Coloration 27 Fugace Argent 100 ml	MXP6	IT	13.6	4.0	4.0	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.53	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.003	0.0	EUR	0.003	Others	N	N	0.0	--	0.0
B00G7RQXCY	X001KH799Z	Crazy Semi permanente per capelli, colore: nero, 100 ml, naturale	MXP6	IT	13.6	4.6	4.4	centimeters	0.12	kilograms	3.0E-4	cubic meters	Standard-Size	0.73	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.17	0.0	0.0028	0.0	EUR	0.0028	Others	N	N	0.0	--	0.33
B002M3X7JY	X001KI1TVX	Crazy Color Crema Colorante Vegetale per Capelli, Sky Blue - 100 ml	MXP6	IT	13.5	3.8	3.7	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.97	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.97	2.0E-4	0.0047	0.0	EUR	0.0047	Others	N	N	0.0	--	0.0
B003UTEBM6	X001KI1UFD	Crazy Color Crema Colorante Vegetale per Capelli , Violette - 100 ml	MXP6	IT	13.7	3.8	3.7	centimeters	0.13	kilograms	2.0E-4	cubic meters	Standard-Size	0.1	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	5.0E-4	0.0	EUR	5.0E-4	Others	N	N	0.0	--	0.0
B002M3W038	X001KI3TNT	Crazy Color Hair Dye Renbow Crazy Color No.46 Pine Green Semi-Permanent Cream 100ml	MXP6	IT	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.17	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.07	0.0	5.0E-4	0.0	EUR	5.0E-4	Others	N	N	0.0	--	0.07
B007SNEWZG	X001KI68X7	Crazy colore Bubblegum Blue 63 colorazione Semipermanente - 100 ml	MXP6	IT	13.6	3.8	3.7	centimeters	0.11	kilograms	2.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	2.0E-4	0.0	EUR	2.0E-4	Others	N	N	0.0	--	0.0
B00SLNHWJ0	X001KI856Z	CRAZY COLOR 100 ML Lime Twist	MXP6	IT	13.5	3.8	3.6	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.07	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	3.0E-4	0.0	EUR	3.0E-4	Others	N	N	0.0	--	0.0
B07Q45NJP1	X001LOHZKF	Collistar Rossetto - 41.5 g	MXP6	IT	11.9	5.1	2.7	centimeters	0.06	kilograms	2.0E-4	cubic meters	Standard-Size	1.0	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	2.0E-4	0.0042	0.0	EUR	0.0042	Others	N	N	0.0	--	0.0
B01M0CF97N	X001LOJ4CR	Collistar Eyeliner Shock (Tonalità Bianco) - 0.4 ml.	MXP6	IT	15.49	3.04	1.78	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	2.0	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	2.0	2.0E-4	0.0043	0.0	EUR	0.0043	Others	N	N	0.0	--	0.0
B075HNPMT4	X001LOMJ97	Collistar Rossetto Art Design, Rossetto Cremoso dal colore pieno e vibrante, Formula ricca di estratto di bacche rosse per un'azione anti-rughe e labbra rendendole piene e levigate, 3,5 ml	MXP6	IT	8.0	2.79	2.6	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	1.0	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	1.0E-4	0.0015	0.0	EUR	0.0015	Others	N	N	0.0	--	0.0
B00PB9UTC4	X001LOMS6B	Collistar Rossetto Puro, n. 66 Nudo Elsa, Rossetto luminoso a lunga durata, Labbra Effetto lifting, Con aloe e acido ialuronico per un'azione idratante prolungata, 4.5 ml	MXP6	IT	7.6	2.8	2.6	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	1.0	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	1.0E-4	0.0014	0.0	EUR	0.0014	Others	N	N	0.0	--	0.0
B004RODQWY	X001LXLEAN	Renbow Crazy Color Crema Colorante Vegetale per Capelli , Vermillion Red - 100 ml	MXP6	IT	14.5	4.6	4.5	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	0.53	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0038	0.0	EUR	0.0038	Others	N	N	0.0	--	0.03
B003UT7D9O	X001LZWKPJ	Crazy Color Crema Colorante Vegetale per Capelli , Ruby rouge no.66- 100 ml	MXP6	IT	13.5	3.8	3.7	centimeters	0.11	kilograms	2.0E-4	cubic meters	Standard-Size	0.1	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	3.0E-4	0.0	EUR	3.0E-4	Others	N	N	0.0	--	0.03
B07B68KFBN	X001OYHFX9	Collistar Rossetto (Tonalità 017) - 3.5 ml.	MXP6	IT	11.8	6.0	2.2	centimeters	0.06	kilograms	2.0E-4	cubic meters	Standard-Size	1.0	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	2.0E-4	0.004	0.0	EUR	0.004	Others	N	N	0.0	--	0.0
B07GFP9XYX	X00209KBVP	FANOLA TINTURA 4.66	MXP6	IT	19.2	5.2	3.4	centimeters	0.04	kilograms	3.0E-4	cubic meters	Standard-Size	1.0	0.0	3.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	3.0E-4	0.0087	0.0	EUR	0.0087	Others	N	N	0.0	--	0.0
B07CYR8B1X	B07CYR8B1X	Set 4 CRAZY COLOR 53 EMERALD GREEN 100 Ml. Prodotti per capelli	PSR2	IT	20.8	10.8	10.4	centimeters	0.62	kilograms	0.0023	cubic meters	Standard-Size	3.83	1.17	0.0062	2024-09	8.9	weeks	27.54	0.0	2.67	0.0062	0.1721	0.0	EUR	0.1721	Others	N	N	0.0	--	0.2
B004S0UY4U	X001KGRVQH	Crazy Color Crema Colorante Semipermanente per Capelli, Hot Purple,100 ml	PSR2	IT	13.5	5.0	3.8	centimeters	0.12	kilograms	3.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	2.0E-4	0.0	EUR	2.0E-4	Others	N	N	0.0	--	0.0
B00692RC5Y	X001KGSVD9	Renbow Crazy Color No.41 Cyclamen Semi-Permanent Cream 100ml	PSR2	IT	16.0	5.3	3.9	centimeters	0.12	kilograms	3.0E-4	cubic meters	Standard-Size	0.1	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.1	0.0	9.0E-4	0.0	EUR	9.0E-4	Others	N	N	0.0	--	0.0
B002M3W182	X001KGU9WF	Crazy Color Crema Colorante Vegetale per Capelli , Orange n.60 – 100ml	PSR2	IT	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	2.0E-4	0.0	EUR	2.0E-4	Others	N	N	0.0	--	0.0
B01EJUFPCO	X001KGVH3F	Crazy Color - Crema Colorante Vegetale per Capelli, Numero 71, Peppermint - 100 ml	PSR2	IT	13.9	5.2	4.0	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	1.2	0.0	3.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0096	0.0	EUR	0.0096	Others	N	N	0.0	--	0.0
B07CYYQ2JD	X001KGVHZ3	Crazy Color Crema Colorante Semi-Permanente Rebel UV 100 ml	PSR2	IT	14.4	4.2	3.9	centimeters	0.1	kilograms	2.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	2.0E-4	0.0	EUR	2.0E-4	Others	N	N	0.0	--	0.0
B007U4K414	X001KH5PD7	Renbow Crazy Color No.30 Black Semi-Permanent Cream 100ml	PSR2	IT	15.4	3.9	3.9	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.13	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	9.0E-4	0.0	EUR	9.0E-4	Others	N	N	0.0	--	0.0
B003UTE2T8	X001KH6WCF	Crazy Color Coloration 27 Fugace Argent 100 ml	PSR2	IT	13.6	4.0	4.0	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.4	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	6.0E-4	0.0	EUR	6.0E-4	Others	N	N	0.0	--	0.3
B00G7RQXCY	X001KH799Z	Crazy Semi permanente per capelli, colore: nero, 100 ml, naturale	PSR2	IT	13.6	4.6	4.4	centimeters	0.12	kilograms	3.0E-4	cubic meters	Standard-Size	0.7	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.13	0.0	0.0051	0.0	EUR	0.0051	Others	N	N	0.0	--	0.03
B0056TY0H4	X001KH9T6L	Renbow Crazy Color No.57 Coral Red Semi-Permanent Cream 100ml	PSR2	IT	13.9	3.8	3.7	centimeters	0.11	kilograms	2.0E-4	cubic meters	Standard-Size	0.3	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.27	1.0E-4	0.0014	0.0	EUR	0.0014	Others	N	N	0.0	--	0.03
B002M3X7JY	X001KI1TVX	Crazy Color Crema Colorante Vegetale per Capelli, Sky Blue - 100 ml	PSR2	IT	13.5	3.8	3.7	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	1.63	0.0	3.0E-4	2024-09	8.9	weeks	27.54	0.0	1.63	3.0E-4	0.0086	0.0	EUR	0.0086	Others	N	N	0.0	--	0.0
B002M3W038	X001KI3TNT	Crazy Color Hair Dye Renbow Crazy Color No.46 Pine Green Semi-Permanent Cream 100ml	PSR2	IT	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.1	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	5.0E-4	0.0	EUR	5.0E-4	Others	N	N	0.0	--	0.0
B00SLNHWJ0	X001KI856Z	CRAZY COLOR 100 ML Lime Twist	PSR2	IT	13.5	3.8	3.6	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.9	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.07	0.0	0.0046	0.0	EUR	0.0046	Others	N	N	0.0	--	0.0
B01M0XS9KV	X001LGPY8X	Crazy Color Colore ufficiale semi-permanente per capelli, 100 ml (blu pesco)	PSR2	IT	14.7	5.3	4.4	centimeters	0.1	kilograms	3.0E-4	cubic meters	Standard-Size	3.0	0.0	0.001	2024-09	8.9	weeks	27.54	0.0	3.0	0.001	0.0284	0.0	EUR	0.0284	Others	N	N	0.0	--	0.0
B01LYNRPUZ	X001LGTQDH	Pacco Da Due Tinte Semipermanenti Per Capelli Da 100ml Crazy Color (Blue Jade)	PSR2	IT	15.8	11.8	4.6	centimeters	0.23	kilograms	9.0E-4	cubic meters	Standard-Size	0.17	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0032	0.0	EUR	0.0032	Others	N	N	0.0	--	0.03
B01LY0BYF3	X001LGVR9N	Pacco Da Due Tinte Semipermanenti Per Capelli Da 100ml Crazy Color (Bubblegum Blue)	PSR2	IT	15.7	10.8	4.2	centimeters	0.23	kilograms	7.0E-4	cubic meters	Standard-Size	0.07	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	0.0013	0.0	EUR	0.0013	Others	N	N	0.0	--	0.0
B07Q45NJP1	X001LOHZKF	Collistar Rossetto - 41.5 g	PSR2	IT	11.9	5.1	2.7	centimeters	0.06	kilograms	2.0E-4	cubic meters	Standard-Size	2.0	0.0	3.0E-4	2024-09	8.9	weeks	27.54	0.0	2.0	3.0E-4	0.0091	0.0	EUR	0.0091	Others	N	N	0.0	--	0.0
B01M0CF97N	X001LOJ4CR	Collistar Eyeliner Shock (Tonalità Bianco) - 0.4 ml.	PSR2	IT	15.49	3.04	1.78	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	1.0	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	1.0E-4	0.0023	0.0	EUR	0.0023	Others	N	N	0.0	--	0.0
B00U2QACXM	X001LOJNZ5	Collistar Rossetto Art Design, n. 17 Viola orchidea, Rossetto cremoso dal colore pieno e vibrante, Formula con estratto di bacche rosse per un'azione anti-rughe e labbra piene e levigate, 3,5 ml	PSR2	IT	8.4	2.8	2.8	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	1.0	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	1.0E-4	0.0018	0.0	EUR	0.0018	Others	N	N	0.0	--	0.0
B00PB9UTC4	X001LOMS6B	Collistar Rossetto Puro, n. 66 Nudo Elsa, Rossetto luminoso a lunga durata, Labbra Effetto lifting, Con aloe e acido ialuronico per un'azione idratante prolungata, 4.5 ml	PSR2	IT	7.6	2.8	2.6	centimeters	0.02	kilograms	1.0E-4	cubic meters	Standard-Size	2.0	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	2.0	1.0E-4	0.0031	0.0	EUR	0.0031	Others	N	N	0.0	--	0.0
B004RODQWY	X001LXLEAN	Renbow Crazy Color Crema Colorante Vegetale per Capelli , Vermillion Red - 100 ml	PSR2	IT	14.5	4.6	4.5	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	0.33	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.07	0.0	0.0028	0.0	EUR	0.0028	Others	N	N	0.0	--	0.0
B07B64SK8T	X001OYHEZD	Collistar Rossetto Unico, n. 7 Pompelmo rosa, Rossetto a tenuta perfetta, Colore pieno, intenso e luminoso, Con estratti di Fior di Loto e Bixa Orellana per un’idratazione profonda, 3,5 ml	PSR2	IT	9.5	2.9	2.8	centimeters	0.04	kilograms	1.0E-4	cubic meters	Standard-Size	1.0	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	1.0	1.0E-4	0.0021	0.0	EUR	0.0021	Others	N	N	0.0	--	0.0
B0BWTZ9B7L	X001QB03Q1	Spatola Silicone per Cucina e Impasti 6 Pezzi - Set Utensili Cucina Resistenti al Calore - Utensili da Cucina Antigraffio con Anima in Acciaio Certificati LFGB di Easyavant (Blu)	PSR2	IT	27.7	9.8	2.9	centimeters	0.38	kilograms	8.0E-4	cubic meters	Standard-Size	11.4	0.0	0.0089	2024-09	8.9	weeks	27.54	0.0	11.37	0.0089	0.2472	0.0	EUR	0.2472	Others	N	N	0.0	--	0.03
B0BWV2YX99	X001QB03QB	Spatola Silicone per Cucina e Impasti 6 Pezzi - Set Utensili Cucina Resistenti al Calore - Utensili da Cucina Antigraffio con Anima in Acciaio Certificati LFGB di Easyavant (Nero)	PSR2	IT	27.7	9.7	3.1	centimeters	0.39	kilograms	8.0E-4	cubic meters	Standard-Size	32.0	0.0	0.0267	2024-09	8.9	weeks	27.54	0.0	32.0	0.0267	0.7359	0.0	EUR	0.7359	Others	N	N	0.0	--	0.0
B0BWTYXGP1	X001QB0MML	Spatola Silicone per Cucina e Impasti 6 Pezzi - Set Utensili Cucina Resistenti al Calore - Utensili da Cucina Antigraffio con Anima in Acciaio Certificati LFGB di Easyavant (Rosso)	PSR2	IT	27.0	9.5	3.0	centimeters	0.4	kilograms	8.0E-4	cubic meters	Standard-Size	16.0	0.0	0.0123	2024-09	8.9	weeks	27.54	0.0	16.0	0.0123	0.3401	0.0	EUR	0.3401	Others	N	N	0.0	--	0.0
B01LX14HA5	X001SH39Y1	Pacco Da Due Tinte Semipermanenti Per Capelli Da 100ml Crazy Color (Nero)	PSR2	IT	15.6	10.3	4.3	centimeters	0.22	kilograms	7.0E-4	cubic meters	Standard-Size	1.63	0.0	0.0011	2024-09	8.9	weeks	27.54	0.0	0.57	4.0E-4	0.0312	0.0	EUR	0.0312	Others	N	N	0.0	--	0.0
B0123HDPWM	X001SHDNRJ	2 x Crazy Color Semi Permanent Hair Colour Dyes by Renbow 100ml Cyclamen 41	PSR2	IT	13.8	7.5	3.8	centimeters	0.25	kilograms	4.0E-4	cubic meters	Standard-Size	0.27	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.13	1.0E-4	0.0029	0.0	EUR	0.0029	Others	N	N	0.0	--	0.0
B009M395BG	X001T8BGKX	Crazy Color Semi Permanent Hair Dye By Renbow Lilac No 55 Box Of 4-1100 Gr	PSR2	IT	15.3	8.3	7.9	centimeters	0.51	kilograms	0.001	cubic meters	Standard-Size	1.0	0.0	0.001	2024-09	8.9	weeks	27.54	0.0	1.0	0.001	0.0277	0.0	EUR	0.0277	Others	N	N	0.0	--	0.0
B008H4M63U	X001U3HYG7	2 x Crazy Color Semi Permanent Hair Colour Dyes by Renbow 100ml Pine Green 46	PSR2	IT	11.0	8.0	3.0	centimeters	0.25	kilograms	3.0E-4	cubic meters	Standard-Size	2.0	0.0	5.0E-4	2024-09	8.9	weeks	27.54	0.0	1.53	4.0E-4	0.0146	0.0	EUR	0.0146	Others	N	N	0.0	--	0.0
B000AWUC2O	X001XYEWM7	Renbow Crazy Color Emerald Green no. 53 Colorante semipermanente dei capelli	PSR2	IT	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.73	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0036	0.0	EUR	0.0036	Others	N	N	0.0	--	0.0
B07GFP9XYX	X00209KBVP	FANOLA TINTURA 4.66	PSR2	IT	19.2	5.2	3.4	centimeters	0.04	kilograms	3.0E-4	cubic meters	Standard-Size	3.0	0.0	0.001	2024-09	8.9	weeks	27.54	0.0	3.0	0.001	0.0281	0.0	EUR	0.0281	Others	N	N	0.0	--	0.0
B0744QZJ2M	B0744QZJ2M	Pacco Da Due Tinte Semipermanenti Per Capelli Da 100ml Crazy Color (Bordeaux Red)	TRN1	IT	21.2	15.8	5.8	centimeters	0.23	kilograms	0.0019	cubic meters	Standard-Size	4.0	0.0	0.0078	2024-09	8.9	weeks	27.54	0.0	4.0	0.0078	0.2148	0.0	EUR	0.2148	Others	N	N	0.0	--	0.0
B085233B2L	B085233B2L	Garnier Ambre Solaire UV Crema Viso Idratante Advanced Sensitive, SPF 50+, Protezione Molto Alta, 50 ml	TRN1	IT	12.4	5.3	3.7	centimeters	0.07	kilograms	2.0E-4	cubic meters	Standard-Size	0.77	0.23	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.53	1.0E-4	0.0036	0.0	EUR	0.0036	Others	N	N	0.0	--	0.0
B00SLN0O4U	X001KGRZ77	CRAZY COLOR 100 ML Blue Jade	TRN1	IT	13.7	3.9	3.6	centimeters	0.11	kilograms	2.0E-4	cubic meters	Standard-Size	1.0	0.0	2.0E-4	2024-09	8.9	weeks	27.54	0.0	0.47	1.0E-4	0.005	0.0	EUR	0.005	Others	N	N	0.0	--	0.07
B008JGL8LC	X001KGSP8Z	Crazy Color Crema Colorante Vegetale per Capelli , Candy Floss - 100 ml	TRN1	IT	21.2	15.8	3.6	centimeters	0.11	kilograms	0.0012	cubic meters	Standard-Size	0.1	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0033	0.0	EUR	0.0033	Others	N	N	0.0	--	0.0
B003UTAIPU	X001KGU9LL	Crazy Color Crema Colorante Vegetale per Capelli , Peacok Blue - 100 ml	TRN1	IT	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.73	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0033	0.0	EUR	0.0033	Others	N	N	0.0	--	0.1
B002M3W182	X001KGU9WF	Crazy Color Crema Colorante Vegetale per Capelli , Orange n.60 – 100ml	TRN1	IT	13.7	3.7	3.5	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.03	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.0	0.0	2.0E-4	0.0	EUR	2.0E-4	Others	N	N	0.0	--	0.0
B01EJUFPCO	X001KGVH3F	Crazy Color - Crema Colorante Vegetale per Capelli, Numero 71, Peppermint - 100 ml	TRN1	IT	13.9	5.2	4.0	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	0.27	0.0	1.0E-4	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	0.0021	0.0	EUR	0.0021	Others	N	N	0.0	--	0.0
B007U4K414	X001KH5PD7	Renbow Crazy Color No.30 Black Semi-Permanent Cream 100ml	TRN1	IT	15.4	3.9	3.9	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.07	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	4.0E-4	0.0	EUR	4.0E-4	Others	N	N	0.0	--	0.0
B003UTE2T8	X001KH6WCF	Crazy Color Coloration 27 Fugace Argent 100 ml	TRN1	IT	13.6	4.0	4.0	centimeters	0.12	kilograms	2.0E-4	cubic meters	Standard-Size	0.07	0.0	0.0	2024-09	8.9	weeks	27.54	0.0	0.03	0.0	4.0E-4	0.0	EUR	4.0E-4	Others	N	N	0.0	--	0.0
