asin	fnsku	product_name	fulfillment_center	country_code	longest_side	median_side	shortest_side	measurement_units	weight	weight_units	item_volume	volume_units	product_size_tier	average_quantity_on_hand	average_quantity_pending_removal	estimated_total_item_volume	month_of_charge	storage_utilization_ratio	storage_utilization_ratio_units	base_rate	utilization_surcharge_rate	avg_qty_for_sus	est_vol_for_sus	est_base_msf	est_sus	currency	estimated_monthly_storage_fee	category	eligible_for_inventory_discount	qualifies_for_inventory_discount	total_incentive_fee_amount	breakdown_incentive_fee_amount	average_quantity_customer_orders
B0DGGSFCSS	B0DGGSFCSS	BULK & Tasty. Gefriergetrocknete Heidelbeeren 600g Ganze - Trockenfrüchte Dried Wild Blueberry 100% Pur - Gefriergetrocknete Früchte Snack Wilde Gefriergetrocknete Beeren - Getrocknete Heidelbeeren	POZ1	DE	35.0	25.0	10.0	centimeters	0.6	kilograms	0.0087	cubic meters	Standard-Size	0.97	0.0	0.0042	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.1794	0.0	EUR	0.1794	Others	N	N	0.17938911235429508	FBA_NEW_SELECTION:0.1794	0.0
B0DGGT6KLT	B0DGGT6KLT	BULK & Tasty. Gefriergetrocknete Mango 600g Scheiben - 100% Pur Ohne Zuckerzusatz Mango Gefriergetrocknet | Freeze Dried Fruit Mango Fruit Getrocknet Mango Getrocknet Trocken Früchten | Trockenmango	POZ1	DE	28.4	22.0	11.5	centimeters	0.6	kilograms	0.0072	cubic meters	Standard-Size	27.32	0.0	0.1882	2024-10	9.2	weeks	42.37	0.0	0.1	7.0E-4	7.9743	0.0	EUR	7.9743	Others	N	N	0.34371910669015493	FBA_NEW_SELECTION:0.3437	0.0
B0DGGT74R1	B0DGGT74R1	BULK & Tasty. Gefriergetrocknete Kirschen 600g Ohne Zusätze - 100% Pur Sauerkirschen Obst Gefriergetrocknet Trockenfrüchte Gefriergetrocknet Gefriergetrocknete Früchte - Freeze Dried Fruit	POZ1	DE	37.0	25.0	12.0	centimeters	0.6	kilograms	0.0111	cubic meters	Standard-Size	0.97	0.0	0.0107	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.4551	0.0	EUR	0.4551	Others	N	N	0.0	--	0.0
B0DGGXBYGC	B0DGGXBYGC	BULK & Tasty. Gefriergetrocknete Bananen 600g - Ohne Zusätze 100% Trockenfrüchte Getrocknete Bananen - Gefriergetrocknet Banan Trockenfrüchte Bananen Gefriergetrocknete Früchte Freeze Dried Fruit	POZ1	DE	35.0	25.0	12.0	centimeters	0.6	kilograms	0.0105	cubic meters	Standard-Size	1.94	0.0	0.0203	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.8611	0.0	EUR	0.8611	Others	N	N	0.0	--	0.0
B0DGGY5C8Y	B0DGGY5C8Y	BULK & Tasty. Drachenfrucht Gefriergetrocknet 600g Scheiben - Natürlich Getrocknet Pink Pitaya - Ohne Zusätze 100% Pur Trockenfrüchte Gefriergetrocknet Früchte Snack Freeze Dried Dragon Fruit	POZ1	DE	35.0	25.0	10.0	centimeters	0.6	kilograms	0.0087	cubic meters	Standard-Size	1.94	0.0	0.0169	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.7176	0.0	EUR	0.7176	Others	N	N	0.0	--	0.0
B0DGMZ97P4	B0DGMZ97P4	BULK & Tasty. Gefriergetrocknete Früchte 600g Pure Ananas Trockenobst Gefriergetrocknete Ananas - 100% Pur Früchte Gefriergetrocknet Ohne Zuckerzusatz - Knusprig Freeze Dried Fruit Pineapple	POZ1	DE	28.0	17.0	5.0	centimeters	0.6	kilograms	0.0024	cubic meters	Standard-Size	15.0	0.0	0.0357	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	1.5126	0.0	EUR	1.5126	Others	N	N	0.0	--	0.0
B0CVNF4P9C	X001YMI13T	Gefriergetrocknete Früchte Mix ErdBana XXL 500g | Getrocknete Bananen + Gefriergetrocknete Erdbeeren Gefriergetrocknete Früchte Probierset | Freeze Dried Fruit Strawberry Banana Mix | ZingyZoo	POZ1	DE	40.29	27.0	13.0	centimeters	0.55	kilograms	0.0141	cubic meters	Standard-Size	0.97	0.0	0.0137	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.5799	0.0	EUR	0.5799	Others	N	N	0.0	--	0.0
B0CVNGTXFC	X001YMLUZZ	Gefriergetrocknete Früchte Mix ErdBana XL 300g | Getrocknete Bananen + Gefriergetrocknete Erdbeeren Gefriergetrocknete Früchte Probierset | Freeze Dried Fruit Strawberry Banana Mix | ZingyZoo	POZ1	DE	29.5	23.2	11.2	centimeters	0.33	kilograms	0.0077	cubic meters	Standard-Size	1.94	0.0	0.0148	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.6286	0.0	EUR	0.6286	Others	N	N	0.0	--	0.0
B0C3JGBM29	X00236GQ3R	Himbeerpulver Gefriergetrocknet | XL 300g Roh Fruchtpulver Himbeere | Freeze Dried Fruit Raspberry Powder Himbeeren Smoothie Bowl Pulver | Himbeer Pulver fur Smoothie Gefriergetrocknete Früchte Pulver	POZ1	DE	28.6	16.9	5.2	centimeters	0.62	kilograms	0.0025	cubic meters	Standard-Size	2.32	0.0	0.0058	2024-10	9.2	weeks	42.37	0.0	0.19	5.0E-4	0.2473	0.0	EUR	0.2473	Others	N	N	0.0	--	0.0
B0CJ88ZLQS	B0CJ88ZLQS	Gefriergetrocknete Feigen | XL 300g Natürlich Feigen Getrocknet | Ohne Zuckerzusatz Gesund Gefriergetrocknete Süßigkeiten | Gefriergetrocknete Früchte Freeze Dried Fruit Fig | ZingyZoo	POZ2	DE	29.4	21.7	11.2	centimeters	0.33	kilograms	0.0071	cubic meters	Standard-Size	2.9	0.0	0.0207	2024-10	9.2	weeks	42.37	0.0	1.45	0.0104	0.88	0.0	EUR	0.88	Others	N	N	0.0	--	0.0
B08THDRB65	B08THDRB65	Gefriergetrocknete Erdbeeren | Gefriergetrocknete Früchte Gefriergetrocknet | Getrocknete Früchte Ohne Zucker Trockenobst | Getrocknete Erdbeeren Gefriergetrocknet | Gefriergetrocknetes Obst (90g)	PRG2	DE	30.4	20.0	6.4	centimeters	0.12	kilograms	0.0039	cubic meters	Standard-Size	266.77	0.0	1.0209	2024-10	9.2	weeks	42.37	0.0	236.71	0.9211	43.2539	0.0	EUR	43.2539	Others	N	N	0.0	--	4.42
B08THGTBT6	B08THGTBT6	Gefriergetrocknete Himbeeren | Gefriergetrocknete Früchte | Freeze Dried Fruit | Trockenfrüchte Gefriergetrocknet | Freeze Dried Raspberry | Getrocknete Himbeeren Gefriergetrocknet | ZingyZoo (90g)	PRG2	DE	30.4	19.8	4.7	centimeters	0.12	kilograms	0.0028	cubic meters	Standard-Size	1.48	0.0	0.0018	2024-10	9.2	weeks	42.37	0.0	0.16	5.0E-4	0.0773	0.0	EUR	0.0773	Others	N	N	0.0	--	0.94
B08THQ4PXX	B08THQ4PXX	Gefriergetrocknete Heidelbeeren | Wilde Gefriergetrocknete Beeren | Gefriergetrocknete Früchte | Freeze Dried Fruit | Trockenfrüchte Dried Wild Blueberry | Getrocknete Heidelbeeren | ZingyZoo (100g)	PRG2	DE	28.4	17.1	3.7	centimeters	0.12	kilograms	0.0018	cubic meters	Standard-Size	1.87	0.0	0.0024	2024-10	9.2	weeks	42.37	0.0	0.26	5.0E-4	0.1031	0.0	EUR	0.1031	Others	N	N	0.0	--	0.55
B08THDRB65	B08THDRB65	Freeze Dried Strawberry Slices | Raw Natural Premium Freeze Dried Fruit | Freeze Dried Strawberries | Snacking Freeze-Dried Strawberries | Berries from Fresh Frozen Freeze Dry Strawberrys | ZingyZoo	BRS1	GB	30.4	20.0	6.4	centimeters	0.12	kilograms	0.1374	cubic feet	Standard-Size	0.68	0.0	0.0931	2024-10	10.9	weeks	1.19	0.0	0.68	0.0931	0.1108	0.0	GBP	0.1108	Others	N	N	0.0	--	0.0
B08THGTBT6	B08THGTBT6	Freeze-Dried Raspberries | Premium Vegan Raw Freeze Dried Fruit | Freeze Dried Raspberries Whole Pieces of Raspberry | Dried Berries Dehydrated Raspberries Snacking, Baking, Cocktails, Drinks (90g)	BRS1	GB	30.4	19.8	4.7	centimeters	0.12	kilograms	0.0999	cubic feet	Standard-Size	9.35	0.0	0.8669	2024-10	10.9	weeks	1.19	0.0	8.68	0.8669	1.0316	0.0	GBP	1.0316	Others	N	N	0.0	--	0.68
B08THQ4PXX	B08THQ4PXX	Freeze Dried Blueberry Wild | Freeze Dried Fruit | Mill Dried Blueberries for Vegan Wild Blueberry Powder | Fresh Bilberry Frozen and Fruit Bites Trail Mix with other Dried Fruits | Vaccinum Myrtillus	BRS1	GB	28.4	17.1	3.7	centimeters	0.12	kilograms	0.0635	cubic feet	Standard-Size	1.0	0.0	0.0635	2024-10	10.9	weeks	1.19	0.0	1.0	0.0635	0.0755	0.0	GBP	0.0755	Others	N	N	0.0	--	0.0
B08THTBQ23	B08THTBQ23	Freeze Dried Blackcurrants | Dried Blackcurrants as Raw and Vegan - Make Own Fresh Homemade Blackcurrant Powder | | Gluten Free Food for Baking as Dried Fruit Berries Extract	BRS1	GB	24.9	17.1	4.3	centimeters	0.12	kilograms	0.0647	cubic feet	Standard-Size	0.39	0.0	0.025	2024-10	10.9	weeks	1.19	0.0	0.39	0.025	0.0298	0.0	GBP	0.0298	Others	N	N	0.0	--	0.0
B08THYG2V2	B08THYG2V2	Dried Cherries | Pure Freeze Dried Fruit No Added Sugar | Dried Sour Cherries Freeze-Dried | Fresh Dehdrated Frozen Cherries to Fruit Snack | Also for Baking or Smoothie | Healthy Snacks (90g)	BRS1	GB	27.7	17.0	4.2	centimeters	0.11	kilograms	0.0698	cubic feet	Standard-Size	0.26	0.0	0.018	2024-10	10.9	weeks	1.19	0.0	0.03	0.0023	0.0214	0.0	GBP	0.0214	Others	N	N	0.0	--	0.0
B08THZ7SF7	B08THZ7SF7	Freeze Dried Mango Chunks | Pure Natural Freeze Dried Fruits | GF Raw Vegan | Mill for Mango Powder or Eat as Dry Mango Dried Snack | Fresh Fruit Taste | Pure Dried Mangoes ZingyZoo (100g)	BRS1	GB	28.2	17.7	5.6	centimeters	0.12	kilograms	0.0987	cubic feet	Standard-Size	3.13	0.0	0.277	2024-10	10.9	weeks	1.19	0.0	2.81	0.277	0.3297	0.0	GBP	0.3297	Others	N	N	0.0	--	0.32
B08TJ155LZ	B08TJ155LZ	Freeze Dried Red Dragon Fruit | 100% Natural Raw Unsweetened Pink Pitaya Pieces | Freeze Dried Fruit Red Pitahaya | Make Smoothie Powder or Snacking | Pink Food Colouring Fruits Berries ZingyZoo	BRS1	GB	28.2	17.2	5.6	centimeters	0.12	kilograms	0.0959	cubic feet	Standard-Size	3.1	0.0	0.2692	2024-10	10.9	weeks	1.19	0.0	2.81	0.2692	0.3204	0.0	GBP	0.3204	Others	N	N	0.0	--	0.29
B0949MLPS1	B0949MLPS1	Freeze Dried Blueberries | 100% Wild Blueberry Pieces Topping | Freeze Dried Fruit Vegan Wild Blueberry Powder Crushed Pieces | Bilberry Fruit Sprinkle Dried Blueberries Unsweetened | ZingyZoo	BRS1	GB	28.3	17.3	6.8	centimeters	0.12	kilograms	0.1176	cubic feet	Standard-Size	1.0	0.0	0.1176	2024-10	10.9	weeks	1.19	0.0	0.35	0.0417	0.1399	0.0	GBP	0.1399	Others	N	N	0.0	--	0.0
B094D6353V	B094D6353V	Freeze Dried Strawberry Pieces | 100% Natural Premium Fruit Skinny Sprinkles Strawberry Bits | Raw Baking, Smoothies or Cake Decoration Make Freeze Dried Sweets | Dry Strawberries Pieces | ZingyZoo	BRS1	GB	30.1	20.8	8.4	centimeters	0.1	kilograms	0.1857	cubic feet	Standard-Size	3.81	0.0	0.701	2024-10	10.9	weeks	1.19	0.0	3.77	0.701	0.8341	0.0	GBP	0.8341	Others	N	N	0.0	--	0.03
B099ZS69SV	B099ZS69SV	Freeze Dried Fruit Powder Pink Pitaya Powder | Pink Smoothie Powder | Red Dragon Fruit Powder Smoothie Mix | Raw Vegan Made Dragon Fruit Fresh Cake Decoration Blue Mix Tea | ZingyZoo	BRS1	GB	28.5	17.4	0.9	centimeters	0.12	kilograms	0.0158	cubic feet	Standard-Size	1.16	0.0	0.0158	2024-10	10.9	weeks	1.19	0.0	1.0	0.0158	0.0188	0.0	GBP	0.0188	Others	N	N	0.0	--	0.16
B09FQ1SRRZ	B09FQ1SRRZ	Freeze Dried Strawberry Powder | Natural Raw Premium Freeze Dried Fruit Powder | No Added Sugar Perfect for Fruit Smoothies Food Colouring or Baking | Dehydrated Strawberries to Powder ZingyZoo (100g)	BRS1	GB	19.6	11.9	4.3	centimeters	0.12	kilograms	0.0354	cubic feet	Standard-Size	4.9	0.0	0.1725	2024-10	10.9	weeks	1.19	0.0	4.87	0.1725	0.2053	0.0	GBP	0.2053	Others	N	N	0.0	--	0.03
B09MQZQNTH	B09MQZQNTH	Freeze Dried Raspberry Powder | 100% Pure Fruit Powder | Natural Freeze-Dried Raspberries Milled to Powder | Fresh to Use for Baking Cooking Smoothie Fruit Flavour | Raspberrys ZingyZoo	BRS1	GB	19.7	12.1	2.9	centimeters	0.11	kilograms	0.0244	cubic feet	Standard-Size	1.1	0.0	0.0268	2024-10	10.9	weeks	1.19	0.0	1.1	0.0268	0.0319	0.0	GBP	0.0319	Others	N	N	0.0	--	0.0
B09WC43ZBD	B09WC43ZBD	Freeze Dried Wild Blueberry Powder | 100% Vaccinium Myrtillus Pure Blueberries Fruit Milled to Bilberry Powder | Make Smoothies Bowls, Superfood Like Aronia, Acai Berry Powder | ZingyZoo	BRS1	GB	20.0	13.0	4.0	centimeters	0.13	kilograms	0.0367	cubic feet	Standard-Size	0.87	0.0	0.032	2024-10	10.9	weeks	1.19	0.0	0.87	0.032	0.0381	0.0	GBP	0.0381	Others	N	N	0.0	--	0.0
B09Z6HBG15	B09Z6HBG15	Freeze Dried Raspberry Pieces | Pure Premium Dried Raspberries | Real Food Fruit Bits Instead of Raspberry Flavouring or Frozen Berry Powder | Raw Vegan Freeze Dried Raspberry Crumb | ZingyZoo (100g)	BRS1	GB	30.4	21.2	7.0	centimeters	0.12	kilograms	0.1593	cubic feet	Standard-Size	19.03	0.0	2.7392	2024-10	10.9	weeks	1.19	0.0	17.19	2.7392	3.2597	0.0	GBP	3.2597	Others	N	N	0.0	--	1.84
B0B6VQ1NR2	B0B6VQ1NR2	Freeze Dried Banana Chips No Sugar Added | Natural Freeze Dried Fruit | Unsweetened Gluten Free Snack Freeze Dried Sweets | Make Powder or Trail Mix Fresh Frozen | Pure Banana Slices ZingyZoo (120g)	BRS1	GB	28.1	17.4	6.5	centimeters	0.14	kilograms	0.1122	cubic feet	Standard-Size	0.29	0.0	0.029	2024-10	10.9	weeks	1.19	0.0	0.26	0.029	0.0345	0.0	GBP	0.0345	Others	N	N	0.0	--	0.03
B0B6VR192N	B0B6VR192N	Freeze Dried Pineapple Powder | 100% Natural Source Bromelain Powder from Crushed Pineapple | GF Pure Freeze Dried Fruit Powder | Used Also as Meat Tenderiser Powder | Pure Pineapple ZingyZoo	BRS1	GB	28.4	17.3	2.9	centimeters	0.12	kilograms	0.0503	cubic feet	Standard-Size	4.35	0.0	0.2175	2024-10	10.9	weeks	1.19	0.0	4.32	0.2175	0.2588	0.0	GBP	0.2588	Others	N	N	0.0	--	0.03
B0B6W842Y7	B0B6W842Y7	Freeze Dried Cherry Pieces Slices | 100% Natural Dried Cherries for Baking, Cooking, Smoothies, Cake Decoration | Pure Freeze Dried Fruit | Fresh Dehydrated Frozen Cherries to Fruit Pieces | ZingyZoo	BRS1	GB	27.8	17.3	5.9	centimeters	0.12	kilograms	0.1002	cubic feet	Standard-Size	13.77	0.0	1.3673	2024-10	10.9	weeks	1.19	0.0	13.65	1.3673	1.6271	0.0	GBP	1.6271	Others	N	N	0.0	--	0.13
B0B72698NL	B0B72698NL	Freeze Dried Banana Powder | 100% Raw Natural Sweetener Freeze Dried Fruit Powder | Gluten Free Dehydrated Banana Powder Food | Use for Smoothie, Cheesecake or Baking Sweetener | ZingyZoo	BRS1	GB	28.6	17.5	1.1	centimeters	0.1	kilograms	0.0194	cubic feet	Standard-Size	3.29	0.0	0.064	2024-10	10.9	weeks	1.19	0.0	3.29	0.064	0.0761	0.0	GBP	0.0761	Others	N	N	0.0	--	0.0
B0BHZN4KXM	B0BHZN4KXM	Freeze Dried Mango Powder | Raw Natural Fruit Powder from Mango Chunks | Gluten Free Food Freeze Dried Fruit for Healthy Snacks | Pure Fresh Mangos Powder | Natural and Tasty | ZingyZoo (100g)	BRS1	GB	19.7	12.3	1.4	centimeters	0.11	kilograms	0.012	cubic feet	Standard-Size	4.16	0.0	0.0499	2024-10	10.9	weeks	1.19	0.0	1.13	0.0135	0.0593	0.0	GBP	0.0593	Others	N	N	0.0	--	0.0
B0BQ3RQDMT	B0BQ3RQDMT	Freeze Dried Figs Slices | 100% Natural | No Added Sugar | Gluten Free Healthy Snack, Cake Decoration, Smoothie | Dry Figs Raw Freeze Dried Snack | Fresh Figs Dried to Perfect Fig Snack | ZingyZoo	BRS1	GB	28.4	19.1	7.5	centimeters	0.12	kilograms	0.1437	cubic feet	Standard-Size	16.71	0.0	2.3497	2024-10	10.9	weeks	1.19	0.0	16.35	2.3497	2.7962	0.0	GBP	2.7962	Others	N	N	0.0	--	0.35
B0C3BHFHZ7	B0C3BHFHZ7	Pink Pitaya Powder | XL 300g Pack Pink Smoothie Powder | Red Dragon Fruit Powder Smoothie Mix | Raw Vegan Made Dragon Fruit Fresh Cake Decoration | Freeze Dry Fruit Powder Berries | ZingyZoo	BRS1	GB	28.5	17.3	3.8	centimeters	0.32	kilograms	0.0662	cubic feet	Standard-Size	1.0	0.0	0.0662	2024-10	10.9	weeks	1.19	0.0	0.35	0.0235	0.0787	0.0	GBP	0.0787	Others	N	N	0.0	--	0.0
B0C3BJPCH9	B0C3BJPCH9	Freeze Dried Wild Blueberry Powder | XL 300g Vaccinium Myrtillus Pure Blueberries Fruit Milled to Bilberry Powder | Make Smoothies Bowls, Superfood Like Aronia, Acai Berry Powder | ZingyZoo	BRS1	GB	28.5	17.3	1.8	centimeters	0.32	kilograms	0.0313	cubic feet	Standard-Size	1.52	0.0	0.0475	2024-10	10.9	weeks	1.19	0.0	0.26	0.0081	0.0565	0.0	GBP	0.0565	Others	N	N	0.0	--	0.0
B0C3JGBM29	B0C3JGBM29	Freeze Dried Raspberry Powder | XL 300g Pure Fruit Powder | Natural Freeze-Dried Raspberries Milled to Powder | Fresh to Use for Baking Cooking Smoothie Fruit Flavour | Gluten Free Raspberrys ZingyZoo	BRS1	GB	28.6	16.9	5.2	centimeters	0.62	kilograms	0.0888	cubic feet	Standard-Size	0.77	0.0	0.0687	2024-10	10.9	weeks	1.19	0.0	0.77	0.0687	0.0818	0.0	GBP	0.0818	Others	N	N	0.0	--	0.0
B0C3JJP7QM	B0C3JJP7QM	Freeze Dried Strawberry Powder | XL 300g Natural Raw Premium Freeze Dried Fruit Powder | No Added Sugar Perfect for Fruit Smoothies Food Colouring or Baking | Dehydrated Strawberries to Powder	BRS1	GB	28.5	17.2	5.0	centimeters	0.32	kilograms	0.0866	cubic feet	Standard-Size	1.19	0.0	0.1033	2024-10	10.9	weeks	1.19	0.0	1.0	0.0866	0.1229	0.0	GBP	0.1229	Others	N	N	0.0	--	0.0
B0C4169GXN	B0C4169GXN	Freeze Dried Strawberry Slices | XL 350g Raw Natural Premium Freeze Dried Fruit | Freeze Dried Strawberries | Snacking Freeze-Dried Strawberries | Berries from Fresh Frozen Freeze Dry Strawberrys	BRS1	GB	38.0	25.5	14.4	centimeters	0.4	kilograms	0.4928	cubic feet	Standard-Size	8.06	0.0	3.958	2024-10	10.9	weeks	1.19	0.0	5.19	2.5592	4.706	0.0	GBP	4.706	Others	N	N	0.0	--	0.03
B0C41RT33W	B0C41RT33W	Freeze-Dried Raspberries | XL 350g Premium Vegan Raw Freeze Dried Fruit | Freeze Dried Raspberries Whole Pieces of Raspberry | Dried Berries Dehydrated Raspberries Snacking, Baking, Cocktails, Drinks	BRS1	GB	31.7	30.0	12.7	centimeters	0.4	kilograms	0.4265	cubic feet	Standard-Size	9.19	0.0	3.9212	2024-10	10.9	weeks	1.19	0.0	9.19	3.9212	4.6663	0.0	GBP	4.6663	Others	N	N	0.0	--	0.0
B0C4BHPBY2	B0C4BHPBY2	Freeze Dried Red Dragon Fruit | XL 300g Natural Raw Unsweetened Pink Pitaya Pieces | Freeze Dried Fruit Red Pitahaya | Make Smoothie Powder or Snacking | Pink Food Colouring Fruits Berries ZingyZoo	BRS1	GB	26.4	21.3	8.0	centimeters	0.33	kilograms	0.1589	cubic feet	Standard-Size	13.77	0.0	2.1882	2024-10	10.9	weeks	1.19	0.0	13.77	2.1882	2.604	0.0	GBP	2.604	Others	N	N	0.0	--	0.0
B0C4BL1MZS	B0C4BL1MZS	Freeze Dried Raspberry Pieces | XL 300g Pure Premium Dried Raspberries | Real Food Fruit Bits Instead of Raspberry Flavouring or Frozen Berry Powder | Raw Vegan Freeze Dried Raspberry Crumb | ZingyZoo	BRS1	GB	28.7	22.5	10.2	centimeters	0.33	kilograms	0.2326	cubic feet	Standard-Size	15.48	0.0	3.6016	2024-10	10.9	weeks	1.19	0.0	15.48	3.6016	4.2859	0.0	GBP	4.2859	Others	N	N	0.0	--	0.0
B0C6YPNH3H	B0C6YPNH3H	Dried Cherries | XL 300g Pure Freeze Dried Fruit No Added Sugar | Dried Sour Cherries Freeze-Dried | Fresh Dehdrated Frozen Cherries to Fruit Snack | Also for Baking or Smoothie | Healthy Snacks	BRS1	GB	26.3	21.0	6.4	centimeters	0.33	kilograms	0.1248	cubic feet	Standard-Size	0.45	0.0	0.0564	2024-10	10.9	weeks	1.19	0.0	0.45	0.0564	0.0671	0.0	GBP	0.0671	Others	N	N	0.0	--	0.0
B0C9Q1BDMZ	B0C9Q1BDMZ	Freeze Dried Blackcurrant Powder | Pure Natural Blackcurrants Fruit Milled to Fruit Powder | Freeze Dried Fruit for Smoothies or Protein Bowls Berry Powder | ZingyZoo (100g)	BRS1	GB	19.3	12.3	1.7	centimeters	0.09	kilograms	0.0143	cubic feet	Standard-Size	0.03	0.0	5.0E-4	2024-10	10.9	weeks	1.19	0.0	0.03	5.0E-4	5.0E-4	0.0	GBP	5.0E-4	Others	N	N	0.0	--	0.0
B0CJ9LFBSS	B0CJ9LFBSS	Freeze Dried Strawberry Slices | 50g to-go Pack Raw Natural Premium Freeze Dried Fruit | Freeze Dried Strawberries | Snacking Freeze-Dried Strawberries | Fresh Freeze Dry Strawberrys | ZingyZoo	BRS1	GB	19.5	11.9	4.1	centimeters	0.03	kilograms	0.0336	cubic feet	Standard-Size	0.26	0.0	0.0087	2024-10	10.9	weeks	1.19	0.0	0.06	0.0022	0.0103	0.0	GBP	0.0103	Others	N	N	0.0	--	0.0
B0CJLY3MV5	B0CJLY3MV5	Freeze Dried Fruit Red Mix | XL Pure Mix of Freeze Dried Strawberries, Freeze Dried Raspberries and Sour Cherry | Snacking Dried Fruit Trail Mix Forest Berries | Raw Natural No Added Sugar ZingyZoo	BRS1	GB	31.7	24.0	9.8	centimeters	0.33	kilograms	0.2633	cubic feet	Standard-Size	0.16	0.0	0.0425	2024-10	10.9	weeks	1.19	0.0	0.16	0.0425	0.0505	0.0	GBP	0.0505	Others	N	N	0.0	--	0.0
B0CMXLN4W2	B0CMXLN4W2	Pure Dried Orange Peel Powder | Whole Dried Fruit Orange Zest | Coarse Dried Orange Peel - for Turkish Tea, Cheesecake Cake Topping Protein Smoothie Clensing Powder Citrus Tea Powder (fine Powder)	BRS1	GB	19.6	12.0	2.4	centimeters	0.11	kilograms	0.0199	cubic feet	Standard-Size	7.42	0.0	0.1479	2024-10	10.9	weeks	1.19	0.0	7.42	0.1479	0.176	0.0	GBP	0.176	Others	N	N	0.0	--	0.0
B0CNRVFNJJ	B0CNRVFNJJ	Freeze Dried Banana Chips No Sugar Added | XXL 500g Natural Freeze Dried Fruit | Unsweetened Gluten Free Snack Freeze Dried Sweets | Make Powder or Trail Mix Fresh Frozen | Pure Banana Slices ZingyZoo	BRS1	GB	30.0	23.4	12.1	centimeters	0.53	kilograms	0.3	cubic feet	Standard-Size	1.0	0.0	0.3	2024-10	10.9	weeks	1.19	0.0	1.0	0.3	0.357	0.0	GBP	0.357	Others	N	N	0.0	--	0.0
B0CNRW5B9M	B0CNRW5B9M	Dried Cherries | XXL 500g Pure Freeze Dried Fruit No Added Sugar | Dried Sour Cherries Freeze-Dried | Fresh Dehdrated Frozen Cherries to Fruit Snack | Also for Baking or Smoothie | Healthy Snacks	BRS1	GB	29.0	21.5	13.6	centimeters	0.53	kilograms	0.2995	cubic feet	Standard-Size	1.0	0.0	0.2995	2024-10	10.9	weeks	1.19	0.0	1.0	0.2995	0.3564	0.0	GBP	0.3564	Others	N	N	0.0	--	0.0
B0CNRWJBFR	B0CNRWJBFR	Freeze Dried Red Dragon Fruit | XXL 500g Natural Raw Unsweetened Pink Pitaya Pieces | Freeze Dried Fruit Red Pitahaya | Make Smoothie Powder or Snacking | Pink Food Colouring Fruits Berries ZingyZoo	BRS1	GB	28.7	18.8	13.5	centimeters	0.53	kilograms	0.2572	cubic feet	Standard-Size	6.48	0.0	1.6513	2024-10	10.9	weeks	1.19	0.0	6.42	1.6513	1.965	0.0	GBP	1.965	Others	N	N	0.0	--	0.06
B0CNRWMTTD	B0CNRWMTTD	Freeze-Dried Raspberries | XXL 500g Premium Vegan Raw Freeze Dried Fruit | Freeze Dried Raspberries Whole Pieces of Raspberry | Dried Berries Dehydrated Raspberries Snacking, Baking, Cocktails, Drinks	BRS1	GB	39.0	29.0	10.0	centimeters	0.5	kilograms	0.3994	cubic feet	Standard-Size	0.94	0.0	0.3736	2024-10	10.9	weeks	1.19	0.0	0.29	0.116	0.4446	0.0	GBP	0.4446	Others	N	N	0.0	--	0.0
B0CQVKF92P	B0CQVKF92P	Pure Natural Blackberry Powder No Additives | Freeze Dried Fruit Powder for Superfood Smoothie, Cocktails, Baking, Cake Decorations | Natural Pure Dried Fruit Milled to Superfood Powder	BRS1	GB	19.4	12.3	4.2	centimeters	0.11	kilograms	0.0354	cubic feet	Standard-Size	0.65	0.0	0.0228	2024-10	10.9	weeks	1.19	0.0	0.55	0.0194	0.0272	0.0	GBP	0.0272	Others	N	N	0.0	--	0.0
B0CRZC11XR	B0CRZC11XR	Freeze Dried Cherry Pieces Slices | XXL 500g Natural Dried Cherries for Baking, Cooking, Smoothies, Cake Decoration | Pure Freeze Dried Fruit | Fresh Dehydrated Frozen Cherries Fruit Pieces | ZingyZoo	BRS1	GB	35.0	23.0	10.0	centimeters	0.5	kilograms	0.2843	cubic feet	Standard-Size	2.0	0.0	0.5686	2024-10	10.9	weeks	1.19	0.0	2.0	0.5686	0.6766	0.0	GBP	0.6766	Others	N	N	0.0	--	0.0
B0CSPHBQT4	B0CSPHBQT4	Freeze Dried Pineapple Powder | XL 300g Natural Source Bromelain Powder from Crushed Pineapple | Freeze Dried Fruit Powder | Used Also as Meat Tenderiser Powder | Pure Pineapple ZingyZoo	BRS1	GB	29.5	17.7	4.3	centimeters	0.3	kilograms	0.0793	cubic feet	Standard-Size	0.06	0.0	0.0051	2024-10	10.9	weeks	1.19	0.0	0.0	0.0	0.0061	0.0	GBP	0.0061	Others	N	N	0.0	--	0.0
